date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es
2021-01-19,252,10,0.95,0.99,10000,2021-01-29,1,1,0,['AAPL'],1181.811722424799,1819.2205483239486,991.6508944259275,1427.4284000401483,1300.183949339395,1666.5024434705015,1373.3191416880368,1785.641168276568
2021-01-20,252,10,0.95,0.99,10000,2021-01-30,1,1,0,['AAPL'],1180.5011776160388,1819.220548323948,990.1804638096376,1385.2100269137586,1336.7907699049233,1691.0162864256426,1381.0502801489454,1808.1296664582906
2021-01-21,252,10,0.95,0.99,10000,2021-01-31,1,1,0,['AAPL'],1179.1773949809271,1819.2205483239484,989.8701044403921,1385.2100269137586,1318.8454858909229,1723.498177343496,1391.2670597867175,1836.0411420842458
2021-01-22,252,10,0.95,0.99,10000,2021-02-01,1,1,0,['AAPL'],1177.840240804047,1819.220548323948,989.556610128023,1385.2100269137586,1345.7604074028347,1750.774174217056,1387.172295250828,1837.4897141078452
2021-01-25,252,10,0.95,0.99,10000,2021-02-04,1,1,0,['AAPL'],1176.4895800193192,1819.2205483239484,989.2399492064379,1385.2100269137588,1306.019904886924,1669.6276076156062,1383.4072640463285,1845.8759049952755
2021-01-26,252,10,0.95,0.99,10000,2021-02-05,1,1,0,['AAPL'],1174.8567835635902,1764.5807365216335,988.9200896896855,1385.2100269137586,1336.7360277526836,1728.7489434617687,1381.075599752779,1841.8106635680897
2021-01-27,252,10,0.95,0.99,10000,2021-02-06,1,1,0,['AAPL'],1172.980700669737,1764.5807365216342,988.5969992687233,1385.2100269137586,1307.1132165350878,1716.3609199981643,1381.238200531065,1836.5018880281614
2021-01-28,252,10,0.95,0.99,10000,2021-02-07,1,1,0,['AAPL'],1356.404295352035,1891.753497260166,988.2706453081555,1385.2100269137586,1294.8023892755277,1693.4746411713106,1401.8781113864948,1844.6550270914104
2021-01-29,252,10,0.95,0.99,10000,2021-02-08,1,1,0,['AAPL'],1440.898364904353,1895.5338342908522,987.9409948429354,1385.2100269137586,1352.4235442015495,1721.4616003014294,1413.4455340723512,1842.855806146891
2021-02-01,252,10,0.95,0.99,10000,2021-02-11,1,1,0,['AAPL'],1431.3827912502295,1854.8231221204837,987.6080145750365,1385.2100269137586,1299.376859698109,1684.5226559530563,1410.3429505426348,1845.3955193913657
2021-02-02,252,10,0.95,0.99,10000,2021-02-12,1,1,0,['AAPL'],1416.835688761328,1854.8231221204837,987.271670870088,1385.2100269137586,1321.599015809374,1709.6135857924444,1407.543026698475,1842.9436656079042
2021-02-03,252,10,0.95,0.99,10000,2021-02-13,1,1,0,['AAPL'],1402.1416458432454,1854.8231221204837,986.9319297539784,1385.2100269137586,1354.9484044902308,1737.906920804399,1404.5515751480896,1834.7705741636564
2021-02-04,252,10,0.95,0.99,10000,2021-02-14,1,1,0,['AAPL'],1387.2991782492225,1854.8231221204837,986.5887569094232,1385.2100269137586,1346.2154956407423,1745.1639759941716,1407.373029655043,1848.4880324890837
2021-02-05,252,10,0.95,0.99,10000,2021-02-15,1,1,0,['AAPL'],1372.3067867401087,1854.8231221204837,985.7050223323182,1340.368001084029,1298.9829917523928,1665.0586800638318,1400.6685050629392,1838.250545272749
2021-02-08,252,10,0.95,0.99,10000,2021-02-18,1,1,0,['AAPL'],1357.1629569329234,1854.8231221204828,984.1851821262255,1340.368001084029,1319.229177921918,1702.5062154650889,1395.7645140729876,1831.6357198684857
2021-02-09,252,10,0.95,0.99,10000,2021-02-19,1,1,0,['AAPL'],1356.8301571225497,1827.52640682248,982.6499899988592,1340.368001084029,1312.0270326350483,1665.2434876580621,1391.1565163233104,1822.2797128729599
2021-02-10,252,10,0.95,0.99,10000,2021-02-20,1,1,0,['AAPL'],1356.7958115145032,1827.5264068224806,981.0992908803073,1340.368001084029,1324.5550935057072,1684.2199612221998,1388.8042650939913,1815.8517430134075
2021-02-11,252,10,0.95,0.99,10000,2021-02-21,1,1,0,['AAPL'],1356.7611189811228,1827.5264068224806,979.5329281342953,1340.3680010840287,1332.62496431451,1704.2011379929584,1382.7258569504872,1806.8554918183586
2021-02-12,252,10,0.95,0.99,10000,2021-02-22,1,1,0,['AAPL'],1356.7260760181123,1827.5264068224806,977.950743542364,1340.3680010840287,1327.5486837566723,1696.2404175149998,1377.1537823118565,1799.9063347556025
2021-02-16,252,10,0.95,0.99,10000,2021-02-26,1,1,0,['AAPL'],1356.6906790857784,1827.5264068224806,976.3525772878879,1340.3680010840287,1289.4809463506024,1636.9324243472256,1374.9765899332383,1789.9990822399545
2021-02-17,252,10,0.95,0.99,10000,2021-02-27,1,1,0,['AAPL'],1356.6549246086734,1827.52640682248,974.7382679399323,1340.3680010840287,1291.3843288779442,1648.9538974476354,1377.0752078202727,1784.1534134149456
