date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es,realized_end_date,realized_pnl,historical_1-day-scaled_var_exceeded,historical_1-day-scaled_var_exceed_amount,historical_1-day-scaled_es_exceeded,historical_1-day-scaled_es_exceed_amount,historical_n-day_var_exceeded,historical_n-day_var_exceed_amount,historical_n-day_es_exceeded,historical_n-day_es_exceed_amount,monte_carlo_var_exceeded,monte_carlo_var_exceed_amount,monte_carlo_es_exceeded,monte_carlo_es_exceed_amount,parametric_var_exceeded,parametric_var_exceed_amount,parametric_es_exceeded,parametric_es_exceed_amount
2021-02-03,252,10,0.95,0.99,10000,2021-02-13,1,1,0,['MSFT'],2012.2116451299337,2863.768082242051,1600.4314617765294,2057.8064238866814,2068.2405458061116,2638.2219689572507,2150.8359601783127,2802.570774752296,2021-02-12,190.51208496093466,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-04,252,10,0.95,0.99,10000,2021-02-14,1,1,0,['MSFT'],1997.8254682993008,2863.7680822420516,1597.2185896890146,2020.4446258372602,2109.633012069048,2661.075358053607,2148.002466579157,2793.8728476313904,2021-02-12,285.2920532226534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-05,252,10,0.95,0.99,10000,2021-02-15,1,1,0,['MSFT'],1979.6887327013521,2818.869437155952,1592.2919536354957,2020.44462583726,2034.7681159775732,2599.0493528564634,2139.2156119156994,2782.359534630153,2021-02-12,267.10510253905966,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-08,252,10,0.95,0.99,10000,2021-02-18,1,1,0,['MSFT'],1953.9231102380832,2818.8694371559513,1586.0291201258165,2011.5807592732908,2032.6615796080132,2575.0350992244735,2133.782214816281,2774.0447325224504,2021-02-18,180.126953125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-09,252,10,0.95,0.99,10000,2021-02-19,1,1,0,['MSFT'],1927.8972289620538,2818.8694371559513,1577.5622876749483,2011.5807592732908,2037.7564578560036,2640.9979032433853,2117.079382243188,2757.2659822482137,2021-02-19,-214.92919921874716,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-10,252,10,0.95,0.99,10000,2021-02-20,1,1,0,['MSFT'],1922.1819512066716,2797.404669368147,1569.0194546531502,2002.2629736094586,2003.9210362985414,2561.146471056113,2111.4237260540185,2746.1725216950326,2021-02-19,-123.98223876953125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-11,252,10,0.95,0.99,10000,2021-02-21,1,1,0,['MSFT'],1918.5146756044753,2797.404669368148,1560.4192035026758,2002.2629736094593,2047.583823322853,2629.3164701090886,2099.406824669941,2735.5015703185663,2021-02-19,-283.85772705078125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-12,252,10,0.95,0.99,10000,2021-02-22,1,1,0,['MSFT'],1914.8103568143777,2797.404669368147,1551.7320811284587,2002.2629736094586,1967.751794555219,2570.4087117596455,2091.6557672672907,2725.82334761035,2021-02-22,-951.5991210937472,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-16,252,10,0.95,0.99,10000,2021-02-26,1,1,0,['MSFT'],1911.068620662764,2797.404669368146,1542.9572100433911,2002.2629736094593,1972.2005337690682,2559.9745873536426,2089.0535797089806,2717.072068591231,2021-02-26,-1032.4844360351562,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-17,252,10,0.95,0.99,10000,2021-02-27,1,1,0,['MSFT'],1907.289089196488,2797.4046693681466,1534.0937038968584,2002.2629736094589,1905.8714444092288,2474.6372128424327,2079.324720190999,2706.978602586739,2021-02-26,-1134.2010498046875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-18,252,10,0.95,0.99,10000,2021-02-28,1,1,0,['MSFT'],1903.4713806446937,2797.404669368147,1525.140667385209,2002.2629736094584,1914.6108256133405,2504.736188193119,2068.1107599819265,2691.4685323638732,2021-02-26,-1094.8577880859375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-19,252,10,0.95,0.99,10000,2021-03-01,1,1,0,['MSFT'],1899.6151093802553,2797.404669368147,1516.0971961613207,2002.2629736094586,1980.9516090388465,2534.374011380431,2061.338023170247,2675.0892599169906,2021-03-01,-386.70196533203125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-22,252,10,0.95,0.99,10000,2021-03-04,1,1,0,['MSFT'],1975.4262951644175,2818.8694371559513,1506.9623767432515,2002.2629736094589,1993.7774562141867,2545.1820133929673,2076.1893965174936,2675.7301915314315,2021-03-04,-746.5377807617188,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-23,252,10,0.95,0.99,10000,2021-03-05,1,1,0,['MSFT'],1971.8957860736723,2828.8473876033304,1498.8523056342256,1967.343017437492,1956.9497725676733,2480.383924754301,2066.4587421493466,2659.9768336596776,2021-03-05,-160.2447509765625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-24,252,10,0.95,0.99,10000,2021-03-06,1,1,0,['MSFT'],1970.587596238916,2828.8473876033304,1476.590816236622,1968.3558261742396,1916.1326606055716,2454.813063759028,2058.0385748984063,2651.8868283407473,2021-03-05,-283.07037353515625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-25,252,10,0.95,0.99,10000,2021-03-07,1,1,0,['MSFT'],1969.2661923654246,2828.8473876033304,1468.342075506051,1968.3558261742396,1962.0799739711836,2469.5137532614394,2049.7689524669117,2628.13789692093,2021-03-05,250.445556640625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-02-26,252,10,0.95,0.99,10000,2021-03-08,1,1,0,['MSFT'],1965.627613854321,2812.8128838266393,1445.6285877011298,1958.968664818366,2005.0985273451383,2543.014056410923,2044.4104568861824,2629.554890234385,2021-03-08,-478.81927490234375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-01,252,10,0.95,0.99,10000,2021-03-11,1,1,0,['MSFT'],1964.27938012971,2812.8128838266393,1418.4147603604092,1907.0482789435841,1957.5987718925608,2485.1258083114576,2040.4902468060454,2634.216028031774,2021-03-11,18.232727050778408,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-02,252,10,0.95,0.99,10000,2021-03-12,1,1,0,['MSFT'],1962.9175278826283,2812.81288382664,1400.5296678533573,1907.048278943584,1900.7208960016978,2445.510205726995,2027.6458902715876,2610.7473899081765,2021-03-12,180.3985595703125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-03,252,10,0.95,0.99,10000,2021-03-13,1,1,0,['MSFT'],1947.4770103432577,2644.504294013537,1587.3864691923166,1913.4713376032973,1986.8478237333609,2492.074955716037,2058.3386188908835,2628.4998643852023,2021-03-12,785.8810424804688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-04,252,10,0.95,0.99,10000,2021-03-14,1,1,0,['MSFT'],1930.514867597012,2644.5042940135377,1599.0500726814535,1927.5136748114137,1891.6027153250825,2429.600638493039,2044.1952842177316,2609.1501084588444,2021-03-12,865.5242919921875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-05,252,10,0.95,0.99,10000,2021-03-15,1,1,0,['MSFT'],1925.12125028906,2629.824901835831,1598.7072435623243,1931.2250757503748,1951.8708006454524,2493.184506721837,2032.5983374380469,2609.578601536846,2021-03-15,308.01849365234375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-08,252,10,0.95,0.99,10000,2021-03-18,1,1,0,['MSFT'],1924.610130446776,2629.824901835831,1598.3609515228002,1937.1292032535725,1889.5113216071757,2398.3671427283475,2015.9541801613384,2579.3470783448497,2021-03-18,319.53582763671875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-09,252,10,0.95,0.99,10000,2021-03-19,1,1,0,['MSFT'],1923.202726009691,2617.9183277218294,1598.0111615838866,1937.3546952128797,1943.5527698590097,2483.511872078211,2020.6831926818168,2600.0734517831943,2021-03-19,-329.1275024414091,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-10,252,10,0.95,0.99,10000,2021-03-20,1,1,0,['MSFT'],1922.6812283642632,2617.918327721829,1597.881550915673,1937.35469521288,1916.7228127296373,2428.3298873394842,2000.9760330236022,2573.016651502211,2021-03-19,-198.6282348632784,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-11,252,10,0.95,0.99,10000,2021-03-21,1,1,0,['MSFT'],1921.2452479162632,2625.9529729595565,1597.7506310487902,1937.3546952128795,1877.3878602655107,2403.679803156338,1947.6402603477854,2524.406686850929,2021-03-19,-650.5813598632784,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-12,252,10,0.95,0.99,10000,2021-03-22,1,1,0,['MSFT'],1919.7947626152527,2592.121836341399,1597.3901339866336,1939.8170274134663,1818.0897633685556,2307.0635596889265,1923.469822555809,2482.4918501164248,2021-03-22,23.028564453125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-15,252,10,0.95,0.99,10000,2021-03-25,1,1,0,['MSFT'],1919.2573018475637,2592.1218363413996,1597.2565559161483,1939.8170274134666,1782.068452762283,2266.8790386987253,1814.8273104640302,2350.744926392865,2021-03-25,-237.0147705078125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-16,252,10,0.95,0.99,10000,2021-03-26,1,1,0,['MSFT'],1917.777365819597,2502.81895356536,1596.888739303398,1905.7197151859011,1739.824161223358,2272.3944467605465,1801.608045619717,2338.0673242492453,2021-03-26,-118.02825927734375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-17,252,10,0.95,0.99,10000,2021-03-27,1,1,0,['MSFT'],1917.2289924212814,2502.81895356536,1575.6087996926371,1847.673449961031,1719.8876691126104,2211.4461211304088,1782.404408720788,2313.3724212988477,2021-03-26,-53.7322998046875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-18,252,10,0.95,0.99,10000,2021-03-28,1,1,0,['MSFT'],1919.806121400597,2502.81895356536,1533.9238306839882,1829.3808264179065,1778.141062504152,2258.381141919256,1823.3913634760393,2344.601250335724,2021-03-26,552.7053833007812,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-19,252,10,0.95,0.99,10000,2021-03-29,1,1,0,['MSFT'],1919.4456089367463,2502.8189535653596,1497.3868622551192,1803.2875393639997,1708.0094688904412,2187.062914257073,1804.8210747920384,2321.536952635857,2021-03-29,469.22607421875284,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-22,252,10,0.95,0.99,10000,2021-04-01,1,1,0,['MSFT'],1919.081454932857,2502.81895356536,1470.710861899031,1794.374168666454,1741.2821835548748,2222.2505444997823,1798.2057185995686,2329.702740800998,2021-04-01,610.2828979492188,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-23,252,10,0.95,0.99,10000,2021-04-02,1,1,0,['MSFT'],1918.7136226056962,2502.8189535653605,1460.8263745345112,1794.374168666454,1703.0488169969522,2144.8541233805704,1782.8548214587004,2310.0354515558906,2021-04-01,457.7178955078125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-24,252,10,0.95,0.99,10000,2021-04-03,1,1,0,['MSFT'],1918.3420748004833,2502.81895356536,1450.842043863279,1794.3741686664537,1729.9335062380362,2218.0783321060394,1783.1198112805785,2303.857273840473,2021-04-01,661.1404418945312,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-25,252,10,0.95,0.99,10000,2021-04-04,1,1,0,['MSFT'],1917.9667739871368,2502.81895356536,1440.7568613670846,1794.3741686664541,1722.0904717600145,2207.8079796309853,1793.313080463159,2303.8614289870475,2021-04-01,960.5255126953125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-26,252,10,0.95,0.99,10000,2021-04-05,1,1,0,['MSFT'],1917.6648812748176,2382.7070322746094,1430.569808340626,1794.374168666454,1666.4547714624748,2141.16854840717,1770.043691518811,2288.2792440127405,2021-04-05,1208.0825805664062,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-29,252,10,0.95,0.99,10000,2021-04-08,1,1,0,['MSFT'],1917.2107182207828,2390.849995048048,1421.1968709300224,1765.5297793338304,1717.3283048809624,2169.260143873725,1767.7320645173281,2277.6598390350273,2021-04-08,1728.1646728515598,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-30,252,10,0.95,0.99,10000,2021-04-09,1,1,0,['MSFT'],1917.0424332864181,2390.8499950480473,1412.321917048539,1765.5297793338302,1702.1195931404095,2158.074354394069,1774.762736466732,2276.861914871822,2021-04-09,2302.9418945312473,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-03-31,252,10,0.95,0.99,10000,2021-04-10,1,1,0,['MSFT'],1916.8724485042317,2390.849995048048,1403.3573171682528,1765.5297793338295,1654.11455864348,2107.6454884826744,1753.5363735883159,2262.8780405682146,2021-04-09,1926.7974853515598,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-01,252,10,0.95,0.99,10000,2021-04-11,1,1,0,['MSFT'],1916.700746704043,2390.8499950480477,1394.3021657740242,1765.52977933383,1676.4846002736024,2192.0475273683837,1754.767100307669,2282.171589831416,2021-04-09,1295.4010009765598,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-05,252,10,0.95,0.99,10000,2021-04-15,1,1,0,['MSFT'],1916.5273105422366,2390.8499950480477,1385.1555482040962,1765.5297793338304,1750.1058471338667,2231.621953409991,1748.892275326524,2294.7737713228844,2021-04-15,1000.8255004882812,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-06,252,10,0.95,0.99,10000,2021-04-16,1,1,0,['MSFT'],1916.352122500008,2390.8499950480477,1375.9165405577046,1765.5297793338304,1699.8486171233435,2179.8459498574334,1747.2993347656443,2284.2911791704014,2021-04-16,1235.9115600585938,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-07,252,10,0.95,0.99,10000,2021-04-17,1,1,0,['MSFT'],1916.1751648815948,2390.8499950480477,1366.5842096017532,1765.52977933383,1691.7185489667004,2173.1642240963383,1732.3084716858946,2271.3239174662876,2021-04-16,1040.165710449216,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-08,252,10,0.95,0.99,10000,2021-04-18,1,1,0,['MSFT'],1915.9964198124908,2390.8499950480477,1357.15761267655,1765.5297793338304,1702.2486831872598,2182.243582840144,1720.894885669278,2265.73483900696,2021-04-16,718.7118530273438,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-09,252,10,0.95,0.99,10000,2021-04-19,1,1,0,['MSFT'],1915.8158692376383,2390.8499950480477,1347.635797600587,1765.5297793338295,1684.3287227646374,2163.6285471552824,1707.6378049504979,2256.0504624087243,2021-04-19,277.3086547851591,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-12,252,10,0.95,0.99,10000,2021-04-22,1,1,0,['MSFT'],1915.6334949196055,2390.8499950480477,1338.0178025743617,1765.5297793338304,1630.6587168815813,2140.4210878580398,1701.6849692310502,2247.5031114405965,2021-04-22,120.904541015625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-13,252,10,0.95,0.99,10000,2021-04-23,1,1,0,['MSFT'],1915.4492784367442,2390.8499950480477,1328.3026560832252,1765.5297793338304,1613.0777516356613,2101.0687454686026,1691.4238883891076,2238.850267424577,2021-04-23,255.24139404296875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-14,252,10,0.95,0.99,10000,2021-04-24,1,1,0,['MSFT'],1915.2632011813284,2390.8499950480477,1318.4893767992487,1765.5297793338304,1648.9185024629987,2149.682767226475,1700.806094102311,2241.0605307494643,2021-04-23,533.5189819335966,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-15,252,10,0.95,0.99,10000,2021-04-25,1,1,0,['MSFT'],1915.0752443576762,2390.8499950480477,1308.576973482101,1765.5297793338298,1664.366475996032,2135.5746846562524,1690.6187902458723,2237.6512467226444,2021-04-23,158.3251953125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-16,252,10,0.95,0.99,10000,2021-04-26,1,1,0,['MSFT'],1914.8853889802497,2390.8499950480473,1298.5644448789214,1765.5297793338302,1631.0858335033313,2152.9949092507736,1681.6439957388466,2228.584803243653,2021-04-26,77.7252197265625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-19,252,10,0.95,0.99,10000,2021-04-29,1,1,0,['MSFT'],1914.5013061125521,2315.812872846916,1288.4507796231844,1765.5297793338304,1623.5164996982523,2153.8425777576135,1681.4077594364849,2222.003158165787,2021-04-29,-597.802734375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-20,252,10,0.95,0.99,10000,2021-04-30,1,1,0,['MSFT'],1910.6241512547542,2315.8128728469164,1278.234956132541,1765.5297793338304,1591.8414280715497,2101.2118276633855,1661.8814335302009,2197.22258834036,2021-04-30,-583.4121704101562,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-21,252,10,0.95,0.99,10000,2021-05-01,1,1,0,['MSFT'],1899.948132640907,2318.3422831537737,1269.8101192737631,1692.1711797224564,1587.3548045841424,2092.0245652484095,1652.3463173965783,2189.4650313192283,2021-04-30,-806.0256958007812,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-22,252,10,0.95,0.99,10000,2021-05-02,1,1,0,['MSFT'],1895.9922558346648,2318.342283153773,1262.9023470336454,1692.1711797224564,1561.3389167947512,2051.5397510001962,1666.484934982892,2196.189286166149,2021-04-30,-478.8192749023409,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-23,252,10,0.95,0.99,10000,2021-05-03,1,1,0,['MSFT'],1891.4570469959176,2295.4273246722278,1255.924799316355,1692.1711797224566,1591.8888454336925,2093.399720065297,1655.1779968006547,2192.200541820654,2021-05-03,-891.4321899414062,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-26,252,10,0.95,0.99,10000,2021-05-06,1,1,0,['MSFT'],1885.6579873448864,2295.4273246722278,1248.8767713190914,1692.1711797224568,1600.3377969207388,2098.611686256277,1646.8168453191884,2181.9471894069097,2021-05-06,-1134.2010498046875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-27,252,10,0.95,0.99,10000,2021-05-07,1,1,0,['MSFT'],1879.8003513337435,2295.427324672228,1241.7575511198359,1692.1711797224564,1594.3657307598178,2068.868028329345,1631.2005335888853,2163.86972959352,2021-05-07,-912.542724609375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-28,252,10,0.95,0.99,10000,2021-05-08,1,1,0,['MSFT'],1917.428274845055,2363.068738706233,1234.566419605436,1692.1711797224566,1619.8313311959055,2110.6437276654706,1698.3624139639787,2221.863144337253,2021-05-07,-201.5060424804659,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-29,252,10,0.95,0.99,10000,2021-05-09,1,1,0,['MSFT'],1917.2204458435235,2363.068738706234,1227.3026503989715,1692.1711797224566,1647.3188898198678,2153.5658970302316,1705.0341884442475,2222.6281234984694,2021-05-07,-4.79736328125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-04-30,252,10,0.95,0.99,10000,2021-05-10,1,1,0,['MSFT'],1917.010517559148,2363.068738706233,1219.7460016860382,1657.8737873349262,1633.9354618085677,2124.6711106625407,1691.5311824219366,2205.274038734461,2021-05-10,-479.779052734375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-03,252,10,0.95,0.99,10000,2021-05-13,1,1,0,['MSFT'],1916.798468787052,2363.068738706234,1206.186318238055,1657.8737873349264,1611.347740528091,2084.1858629762787,1689.5003508909938,2199.6394286973205,2021-05-13,-847.2930908203097,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-04,252,10,0.95,0.99,10000,2021-05-14,1,1,0,['MSFT'],1916.5842781081665,2363.068738706233,1192.489668290598,1657.8737873349257,1617.1036265724765,2065.2678928777664,1712.3865209617009,2214.973284887958,2021-05-14,34.54284667969034,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-05,252,10,0.95,0.99,10000,2021-05-15,1,1,0,['MSFT'],1916.3679238870704,2363.068738706233,1343.505516645328,1674.523121962632,1659.1025925556407,2131.548277801799,1713.278213166056,2211.056659047433,2021-05-14,161.20300292969034,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-06,252,10,0.95,0.99,10000,2021-05-16,1,1,0,['MSFT'],1916.1493842698017,2363.068738706234,1337.449995743862,1674.523121962632,1624.3791644700648,2071.3152210725484,1701.565630936828,2204.9516318298565,2021-05-14,-151.61285400390625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-07,252,10,0.95,0.99,10000,2021-05-17,1,1,0,['MSFT'],1915.9286371816513,2363.068738706233,1331.3333079646034,1674.5231219626326,1652.6680258158158,2073.282102954612,1689.5155297054964,2196.858707203488,2021-05-17,-698.5595703125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-10,252,10,0.95,0.99,10000,2021-05-20,1,1,0,['MSFT'],1915.705660324934,2363.068738706233,1374.1392322249603,1678.0168035522083,1613.9445878500665,2099.3460436065625,1724.853984524124,2224.345687271494,2021-05-20,-12.55645751953125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-11,252,10,0.95,0.99,10000,2021-05-21,1,1,0,['MSFT'],1915.4804311767343,2363.068738706233,1416.0173307955804,1707.3211828986136,1623.445916097314,2089.0352931665393,1715.038218115944,2209.8768330017474,2021-05-21,-47.3876953125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-12,252,10,0.95,0.99,10000,2021-05-22,1,1,0,['MSFT'],1948.847019116791,2393.5575526667085,1499.5667824456216,1725.4115326597553,1710.5695578907125,2170.052464006626,1766.0743895290618,2253.4639895992527,2021-05-21,646.3729858398438,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-13,252,10,0.95,0.99,10000,2021-05-23,1,1,0,['MSFT'],1945.9530334699846,2393.557552666709,1498.9305731550503,1725.4115326597553,1694.052805885705,2170.87855387359,1756.5491660899677,2252.3248373398433,2021-05-21,259.6725463867159,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-14,252,10,0.95,0.99,10000,2021-05-24,1,1,0,['MSFT'],1943.0298156449276,2393.557552666709,1498.2879375080083,1725.4115326597548,1691.1168627926984,2165.6320163205555,1750.5776943542785,2258.3226646779594,2021-05-24,307.93304443359375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-17,252,10,0.95,0.99,10000,2021-05-27,1,1,0,['MSFT'],1940.0770703670923,2393.5575526667085,1497.6388105918045,1725.4115326597553,1675.6100322247319,2125.2123485193306,1761.685678821034,2262.55535770766,2021-05-27,451.53961181640625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-18,252,10,0.95,0.99,10000,2021-05-28,1,1,0,['MSFT'],1937.0944993793796,2393.5575526667085,1496.983126838063,1725.4115326597555,1717.3361133373687,2152.9988011364703,1762.7483525841192,2257.7198028282805,2021-05-28,688.6306762695312,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
